コード	企業名	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
3174	ハピネス・アンド・ディ	2012/06/22	1900	1900	2200	2202	1750	1900	田　泰夫／1947年生	65	1990	292	6	23000	1220000	345000	87.0	0.0	13.0	新規出店に伴う内装工事、器具購入、敷金支払い、商品仕入れ	2318000000	99.49999999999999	99.49999999999999	0	0	0	0	0	0	"田　泰夫	代表取締役社長	505400	54.93
田　篤史	取締役、代表取締役社長の血族	290000	31.52
田　啓子	代表取締役社長の配偶者	40000	4.35
田　裕行	代表取締役社長の血族	40000	4.35
井上　知恵子	取締役副社長	40000	4.35
従業員持ち株会	特別利害関係者等	4600	0.5"
6063	日本エマージェンシーアシスタンス	2012/06/20	1200	1100	1500	1400	1100	1200	吉田　一正／1955年生	57	2003	227	117	213375000	1138000	394600	25.3	61.6	13.0	システム改修の設備資金、増床に伴う器具備品購入など	1365600000	58.86	57.82	1.04	0	0	0	22.65	0	"吉田 一正	代表取締役社長、子会社の取締役	500000	44.67
ヴァンタークルーズヘルスサービスインク	役員等が議決権の過半数を所有する会社	147200	13.15
ニッセイ・キャピタル３号	ベンチャーキャピタル（ファンド）	70000	6.25
DBJキャピタル１号	ベンチャーキャピタル（ファンド）	64000	5.72
ジャフコV１-B号	ベンチャーキャピタル（ファンド）	34800	3.11
横浜キャピタル	ベンチャーキャピタル（ファンド）	32000	2.86
ジャフコV１-A号	ベンチャーキャピタル（ファンド）	21200	1.89
ジェフコ・グレートエンジェルファンド１号	ベンチャーキャピタル（ファンド）	17600	1.57
ジャフコV１-スター	ベンチャーキャピタル（ファンド）	14000	1.25
スティーブ・アール(ステファンジェイアール)	取締役、子会社の取締役	11600	1.04"
2930	北の達人コーポレーション	2012/05/29	1200	1100	900	935	920	1150	木下　勝寿／S43年生	44	2002	18	20	47000000	630000	202500	24.7	75.3	0.0	広告宣伝費、販売促進費、人材採用・教育のための運転資金	756000000	72.33000000000001	70.52000000000001	1.81	0	0	1.17	25.400000000000002	0	"木下　勝寿	代表取締役社長	400200	66.9
日本アジア投資	ベンチャーキャピタル（ファンド）	81850	13.68
Net Capital Partners	ベンチャーキャピタル（ファンド）	40000	6.69
ジャフコＶ２共有	ベンチャーキャピタル（ファンド）	27750	4.64
木下　浩子	代表取締役社長の配偶者、従業員	21650	3.62
堀川　麻子	取締役	6150	1.03
田中　秀将	従業員	5000	0.84
清水　重厚	取締役	4650	0.78
ジャフコＶ２－Ｗ	ベンチャーキャピタル（ファンド）	2350	0.39
野戸　映里	従業員	2000	0.33"
6062	チャーム・ケア・コーポレーション	2012/04/27	950	950	1050	1000	900	950	下村　隆彦／S18年生	69	1984	254	18	61000000	1632000	690000	43.5	43.5	13.0	介護付有料老人ホームの差し入れ保証金および建築費	1550400000	99.41999999999999	99.1	0.32	0	0	0.2	0	0	"下村　隆彦	代表取締役社長	720000	54.05
エス・ティー・ケー	代表取締役社長およびその近親者が議決権を全て直接保有する会社	600000	45.05
中島　保之	取締役	2100	0.16
五條　久徳	取締役	2100	0.16
従業員持ち株会	特別利害関係者等	1500	0.11
小梶　史朗	従業員	720	0.05
横山　滋樹	従業員	720	0.05
古賀　祐二	従業員	720	0.05
吉田　耕一	監査役	600	0.05
内藤　義久	従業員	600	0.05"
6061	ユニバーサル園芸社	2012/04/26	1310	1310	1500	1455	1250	1310	森坂　拓実／S23年生	64	1974	152	18	52250000	1256250	437000	45.8	41.2	13.0	関西地区での販売力強化に向けた営業拠点の取得	1645687500	83.42	83.42	0	0	0	0	0	0	"森坂拓実	代表取締役社長	458780	43.43
森坂幸子	代表取締役社長の配偶者	148500	14.06
太田原園子	代表取締役社長の血族	132000	12.5
社員持ち株会	特別利害関係者等	85450	8.09
森坂優子	代表取締役社長の血族	85270	8.07
ユニバ－サル商事(有)	役員等が議決権の過半数を所有する会社	56650	5.36
大和リース	特別利害関係者等	50000	4.73
タカショー	特別利害関係者等	10000	0.95
東邦レオ	特別利害関係者等	10000	0.95
サトウ花店	特別利害関係者等	5000	0.47"
6060	こころネット	2012/04/25	945	945	1000	1050	900	945	菅野　松一／S15年生	72	1966	535	43	256140000	3543100	862500	65.2	21.7	13.0	葬祭会館の新設、借入金返済	3348229500	66.28999999999999	62.65	3.64	0	0	0	0	0	"菅野　松一	代表取締役社長	574760	19.28
菅野　孝太郎	代表取締役社長の長男、子会社の取締役	542640	18.21
斎藤　高紀	代表取締役副社長	424430	14.24
菅野　光代	代表取締役社長の配偶者	250800	8.41
従業員持ち株会	特別利害関係者等	178540	5.99
東邦銀行	取引先	135000	4.53
福島銀行	取引先	135000	4.53
斎藤　フヨ	代表取締役副社長の母	74830	2.51
平沢　文博	子会社の取締役	55480	1.86
玉木　康夫	常務取締役	53000	1.78"
6059	ウチヤマホールディングス	2012/04/20	1480	1480	1480	1421	1360	1480	内山　文治／S16年生	71	2006	1275	45	725600000	4566000	1380000	65.2	21.7	13.0	新規介護施設の設備投資	6757680000	75.45	75.45	0	0	0	0	7.83	0	"内山　文治	代表取締役社長	2602505	69.66
内山　孝子	代表取締役社長の配偶者	216480	5.79
ジャフコ・スーパーV３共有	ベンチャーキャピタル（ファンド）	185000	4.95
従業員持ち株会	特別利害関係者等	101400	2.71
第一興商	取引先	70000	1.87
エクシング	取引先	60000	1.61
サントリービア＆スピリッツ	取引先	50000	1.34
新生銀行	取引先	37500	1.0
みずほキャピタル第３号	ベンチャーキャピタル（ファンド）	37250	1.0
ネオステラ１号	ベンチャーキャピタル（ファンド）	35000	0.94
安田企業投資４号	ベンチャーキャピタル（ファンド）	35000	0.94"
3662	エイチーム	2012/04/04	1040	1080	2000	2923	1000	1080	林　高生／S46年生	41	2000	234	188	68050000	3015000	350700	85.5	1.4	13.0	採用関連費および人件費、広告宣伝費	3135600000	68.7	45.75	22.95	0	0	5.14	0	0	"林 高生	代表取締役社長	1306000	45.75
牧野 隆広	取締役	450000	15.76
グリー	取引先	286000	10.02
従業員持ち株会	特別利害関係者等	205000	7.18
加藤 厚史	取締役	107000	3.75
日本エンタープライズ	特別利害関係者等	100000	3.5
有馬 純一郎	従業員	100000	3.5
中内 之公	取締役	98100	3.44
渥美 久美子	従業員	30000	1.05
石原 洋平	従業員	16900	0.59"
6058	ベクトル	2012/03/27	1000	1000	1400	1160	940	1000	西江　肇司／S43年生	44	1993	186	47	265000000	4175000	780000	64.1	32.1	3.8	海外展開拡大や国内事業基盤強化のための運転資金および設備投資資金	4175000000	78.52	66.91	11.61	0	0	0	12.450000000000003	0	"西江肇司	代表取締役、子会社取締役	2496000	63.18
長谷川創	取締役、子会社取締役	291000	7.37
ジャフコV２共有	ベンチャーキャピタル（ファンド）	175000	4.43
吉柳さおり	取締役、子会社取締役	167500	4.24
西江祐子	代表取締役の血族、子会社取締役	147500	3.73
田代美喜	元取締役	135500	3.43
West Wood Capital	ベンチャーキャピタル（ファンド）	117500	2.97
（有）パオス	ベンチャーキャピタル（ファンド）	100000	2.53
SBIビービー・メディア	ベンチャーキャピタル（ファンド）	25000	0.63
サイバーエージェント	ベンチャーキャピタル（ファンド）	25000	0.63
サイバーエージェントCA－I	ベンチャーキャピタル（ファンド）	25000	0.63
NISグループ	ベンチャーキャピタル（ファンド）	25000	0.63
トレイダーズホールディングス	特別利害関係者等	25000	0.63"
7157	ライフネット生命	2012/03/15	1200	1000	930	930	1000	1200	出口　治明／S23年生	64	2006	72	96	6600000000	42057000	12373000	67.4	19.7	12.9	ブランド認知度向上や新商品開発などの成長施策、システム投資、海外投資	50468400000	0	0	0	0	0	0	42.839999999999996	0	"マネックスグループ	ベンチャーキャピタル（ファンド）、取引先	6250000	17.31
あすかＤＢＪ	ベンチャーキャピタル（ファンド）	6250000	17.31
三井物産	特別利害関係者等	4800000	13.3
新生銀行	特別利害関係者等	3250000	9.0
セブン・フィナンシャルサービス	特別利害関係者等	3250000	9.0
NF Japan Investors	ベンチャーキャピタル（ファンド）	1667000	4.62
資産管理サービス信託銀行  (金銭信託課税口)	特別利害関係者等	1666000	4.61
朝日ネット	取引先	1666000	4.61
Globis Fund III	ベンチャーキャピタル（ファンド）	1301000	3.6
リクルート	特別利害関係者等	1250000	3.46"
3661	エムアップ	2012/03/14	1130	1130	2500	1987	1050	1130	美藤　宏一郎／S33年生	54	2004	55	64	154890000	1583000	487900	36.2	50.8	13.0	システム開発	1788790000	29.35	29.35	0	0	0	0	20.529999999999998	0	"美藤　宏一郎	代表取締役	549700	29.35
ジャフコ・スーパーV３共有	ベンチャーキャピタル（ファンド）	274500	14.66
エムアップ	自己株式	240100	12.82
エイチアイ	取引先	130000	6.94
ナノ・メディア	特別利害関係者等	110000	5.87
従業員持ち株会	特別利害関係者等	75200	4.01
NIFSMBC-V2006S3	ベンチャーキャピタル（ファンド）	68800	3.67
ソシエテジェネラル信託銀行（特定信託口：三井住友銀行）	特別利害関係者等	50000	2.67
NIFSMBC-V2006S1	ベンチャーキャピタル（ファンド）	41200	2.2
アドウェイズ	特別利害関係者等	35000	1.87"
3173	大阪工機	2012/03/09	800	700	740	685	700	720	柳川　重昌／S22年生	65	1950	217	20	57790000	3326320	1058000	75.6	11.3	13.0	商品の購入資金、営業所や海外拠点開設の経費、短期借入金の返済	2661056000	53.260000000000005	31.66	21.6	0	0	21.2	0	0	"林　祐介	従業員	535600	21.2
大阪ビジネスプラニング（有）	特別利害関係者等	296000	11.72
柳川　修一	従業員、代表取締役社長の血族	212800	8.42
柳川　妙子	代表取締役社長の配偶者	200800	7.95
宿　淳子	代表取締役社長の血族	200400	7.93
柳川　重昌	代表取締役社長	186000	7.36
柳川　十糸久	取締役	170000	6.73
柳川　純子	取締役の血族	154000	6.1
柳川　歩	取締役の配偶者	119600	4.73
柳川　雄豊	取締役の血族	102000	4.04"
3660	アイスタイル	2012/03/08	840	840	1700	1630	760	840	吉松　徹郎／S47年生	40	1999	179	62	749758000	6135000	1084500	41.5	48.5	10.1	ソフトウエア開発に係る設備資金、新規出店に係る設備投資・保証金・開設費用	5153400000	38.0	32.3	5.7	0	0	0	11.21	0	"吉松　徹郎	代表取締役社長、子会社の取締役	2102400	32.3
ヤフー	取引先	730800	11.23
（学）都築俊英学園	特別利害関係者等	600000	9.22
サイバーエージェント	ベンチャーキャピタル（ファンド）、取引先	400000	6.15
山田　芽由美	取締役	371000	5.7
ＤＡＣビジネスパートナーズ	取引先	250000	3.84
ベネッセホールディングス	特別利害関係者等	245000	3.76
グリー	取引先	239000	3.67
サンブリッジ・テクノロジーファンド2002	ベンチャーキャピタル（ファンド）	165000	2.54
Globis Fund III	ベンチャーキャピタル（ファンド）	164000	2.52"
3172	ティーライフ	2012/03/06	530	510	530	556	480	530	植田　伸司／S24年生	63	1983	86	40	180000000	4250000	1437500	52.2	34.8	13.0	インターネット広告などによる新規顧客獲得のための広告宣伝費	2252500000	76.0	76.0	0	0	0	0	5.97	0	"植田　伸司	代表取締役社長	2244750	64.14
植田　佳代子	代表取締役社長の配偶者	275000	7.86
従業員持ち株会	特別利害関係者等	244250	6.98
静岡キャピタル４号	ベンチャーキャピタル（ファンド）	75000	2.14
植田　翔子	代表取締役社長の子	70000	2.0
植田　元気	代表取締役社長の子	70000	2.0
野村アール・アンド・エー第三号	ベンチャーキャピタル（ファンド）	50000	1.43
静岡銀行	特別利害関係者等	50000	1.43
ジャフコＶ２共有	ベンチャーキャピタル（ファンド）	44000	1.26
ニッセイ・キャピタル３号	ベンチャーキャピタル（ファンド）	40000	1.14
日本生命保険	特別利害関係者等	40000	1.14"
3171	マックスバリュ九州	2012/02/22	1250	1250	1250	1300	1000	1250	柴田　英二／S30年生	57	2002	985	109	929408000	7389395	1150000	87.0	0.0	13.0	新規出店資金	9236743750	91.67	0	0.8899999999999999	0	90.78	0	0	0	"イオン	親会社、取引先	5800381	90.78
横尾　広昭	特別利害関係者等	49600	0.78
牛島　真澄	特別利害関係者等	41664	0.65
ミニストップ	兄弟会社	37800	0.59
山本　重利	常務取締役の血族	37800	0.59
マックスバリュ西日本	兄弟会社	30240	0.47
コックス	兄弟会社	18900	0.3
イオンクレジットサービス	兄弟会社、取引先	18900	0.3
山本　重信	常務取締役	18900	0.3
イオン九州	兄弟会社、取引先	15120	0.24"
