コード	企業名	上場日	想定価格	公開価格	初値予想	初値	仮条件min	仮条件max	代表者名	代表者の上場時の年齢	設立年	従業員数	株主数	資本金	上場時発行済株数	公開株式数	公募%	売り出し%	オーバーアロットメント%	調達資金使途	想定時価総額	オーナー株%	社長_株%	役員_株%	家族_株%	親会社_株%	従業員_株%	VC_ファンド_株%	VC_ファンド除く_株%	大株主
6175	ネットマーケティング	2017/03/31	1010	1140	2000	1552	1040	1140	宮本 邦久 （上場時41歳8カ月）／1975年生	40	2004	100	20	136820000	6772000	1104000	25.4	61.6	13.0	ソフトウエア開発や本社オフィス移転などの設備投資資金、採用教育費	6839720000	47.55	47.55	0	0	0	0	23.75	0	"宮本 邦久	代表取締役社長、子会社の取締役	2053600	28.79
長野 貴浩	取締役副社長、子会社の取締役	1338500	18.76
RIP2号R&D投資組合	ベンチャーキャピタル（ファンド）	660000	9.25
MICｱｼﾞｱﾃｸﾉﾛｼﾞｰ投組	ベンチャーキャピタル（ファンド）	428270	6.0
MICｲﾉﾍﾞｰｼｮﾝ4号投組	ベンチャーキャピタル（ファンド）	368713	5.17
松嶋 さえ子	特別利害関係者など	259000	3.63
投資事業組合ｵﾘｯｸｽ10号	ベンチャーキャピタル（ファンド）	237500	3.33
(株)ｱﾄﾞｳｪｲｽﾞ	特別利害関係者など	196000	2.75
(株)ｱｲﾚｯﾌﾟ	特別利害関係者など	177000	2.48
従業員持ち株会	特別利害関係者など	156000	2.19"
3920	アイビーシー	2015/09/15	2840	2920	4100	10250	2840	2920	加藤　裕之／1967年生	48	2002	45	48	111605000	1275000	425200	37.6	49.3	13.0	サーバー購入費、社内基幹システム導入費、オフィス増床関連費、採用関連費および人件費、広告宣伝費、借入金の返済	3621000000	93.07	64.06	9.970000000000002	0	19.04	2.02	0	0	"加藤　裕之	代表取締役社長	629000	50.75
ｱﾗｲﾄﾞﾃﾚｼｽﾎｰﾙﾃﾞｨﾝｸﾞｽ㈱	その他の関係会社、取引先の親会社	236000	19.04
プラスフジ㈱	社長が議決権の過半数を所有する会社	125000	10.08
岩井　靖	取締役	67500	5.45
村上　彰	代表取締役社長の血族	30000	2.42
北村　博	取締役	26000	2.1
塚本　浩之	従業員	25000	2.02
高木　弘幸	取締役	15000	1.21
吉田　知史	取締役	15000	1.21
加藤　俊之	代表取締役社長の血族	10000	0.81
八代　博隆	監査役	7500	0.61
奥村　太久実	監査役	5000	0.4"
3416	ピクスタ	2015/09/14	1870	1870	2600	2521	1830	1870	古俣　大介／1976年生	39	2005	47	50	149918000	2186440	526300	34.2	52.8	13.0	アフィリエート広告など広告宣伝費用、発担当の増員や外部サービス導入など開発基盤増費用、クリエーターなどの増員や撮影関連支出などの素材獲得費用	4088642800	41.49	28.8	12.690000000000001	0	0	0	49.61	0	"古俣大介	代表取締役社長、子会社役員	587200	27.76
Globis Fund III	ベンチャーキャピタル（ファンド）	409520	19.36
SocialEntrepreneur投資組合	ベンチャーキャピタル（ファンド）	330000	15.6
遠藤健治	取締役、子会社役員	186400	8.81
GaiaX Global Marketing & Ventures	ベンチャーキャピタル（ファンド）	160000	7.56
Globis Fund III(B)	ベンチャーキャピタル（ファンド）	115080	5.44
内田浩太郎	取締役	82000	3.88
佐伯和俊	特別利害関係者など	72000	3.4
関西ｲﾝｷｭﾍﾞｰｼｮﾝ投資組合	ベンチャーキャピタル（ファンド）	35000	1.65
古俣範雄	代表取締役社長の血族	22000	1.04"
1433	JESCOホールディングス	2015/09/02	2470	2500	3000	3125	2400	2500	吉野　佳秀／1941年生	74	1974	39	88	91920000	1246000	299000	73.6	13.4	13.0	解体工事の特許工法の実証実験費用、溶断ロボットの新型アタッチメント開発費、移動体ロボットの設計費、解体BIM（ビルディング・インフォメーション・モデリング）ソフトの開発、3D計測機器の購入費など	3077620000	62.78999999999999	57.309999999999995	5.48	0	0	1.2	0	0	"吉野　炳樹	専務取締役、代表取締役社長の長男	276000	24.26
TERRA･ESHINO㈱	代表取締役社長が議決権の過半数を所有する会社	240000	21.1
従業員持ち株会	特別利害関係者など	147200	12.94
吉野　炳次	従業員、代表取締役社長と専務取締役の血族	51200	4.5
塚本　かや	代表取締役社長と専務取締役の血族	48000	4.22
吉野　佳秀	代表取締役社長、専務取締役の血族	36800	3.23
小板　幹博	取締役	31200	2.74
五代　俊昭	取締役	31200	2.74
稲田　征穂	特別利害関係者など	20000	1.76
仲村　清美	従業員	13600	1.2
森分　志賀子	特別利害関係者など	13200	1.16"
3415	ＳＴＵＤＩＯＵＳ	2015/09/02	2770	2870	3200	3440	2770	2870	谷　正人／1983年生	32	2008	92	63	37350000	2169000	384100	31.0	56.0	13.0	新規出店のための設備投資と差し入れ保証金	6008130000	54.56	37.32	17.24	0	0	0.48	17.44	0	"谷　正人	代表取締役CEO	640000	25.96
ＮＶＣＣ６号	ベンチャーキャピタル（ファンド）	430000	17.44
中水　英紀	取締役CFO	425000	17.24
鹿島　克美	特別利害関係者など	420000	17.04
㈱MT Asset Management	役員らが議決権の過半数を所有する会社	180000	7.3
㈱K Asset Management	特別利害関係者など	180000	7.3
㈱ASIA Asset Management	役員らが議決権の過半数を所有する会社	100000	4.06
久保　歩史	従業員	4000	0.16
頃安　祐示	従業員	4000	0.16
佐藤　克徳	従業員	4000	0.16"
1433	ベステラ	2015/09/02	2470	2500	3000	3125	2400	2500	吉野　佳秀／1941年生	74	1974	39	88	91920000	1246000	299000	73.6	13.4	13.0	解体工事の特許工法の実証実験費用、溶断ロボットの新型アタッチメント開発費、移動体ロボットの設計費、解体BIM（ビルディング・インフォメーション・モデリング）ソフトの開発、3D計測機器の購入費など	3077620000	62.78999999999999	57.309999999999995	5.48	0	0	1.2	0	0	"吉野　炳樹	専務取締役、代表取締役社長の長男	276000	24.26
TERRA･ESHINO㈱	代表取締役社長が議決権の過半数を所有する会社	240000	21.1
従業員持ち株会	特別利害関係者など	147200	12.94
吉野　炳次	従業員、代表取締役社長と専務取締役の血族	51200	4.5
塚本　かや	代表取締役社長と専務取締役の血族	48000	4.22
吉野　佳秀	代表取締役社長、専務取締役の血族	36800	3.23
小板　幹博	取締役	31200	2.74
五代　俊昭	取締役	31200	2.74
稲田　征穂	特別利害関係者など	20000	1.76
仲村　清美	従業員	13600	1.2
森分　志賀子	特別利害関係者など	13200	1.16"
6173	アクアライン	2015/08/31	1200	1250	1500	1521	1150	1250	大垣内　剛／1973年生	42	1995	231	34	81440000	1924000	340000	88.2	0.0	11.8	営業車両の取得、機材の購入、システム開発、広告宣伝費、残額は長期借入金の返済	2308800000	72.60000000000001	72.60000000000001	0	0	0	0	7.28	5.28	"大垣内　剛	代表取締役社長	1112000	65.26
大垣内　好江	常務取締役、代表取締役社長の実姉	125000	7.34
ジャフコ・スーパーＶ３共有	ベンチャーキャピタル（ファンド）	100000	5.87
ｼﾞｬﾊﾟﾝﾍﾞｽﾄﾚｽｷｭｰｼｽﾃﾑ㈱	資本業務提携先	90000	5.28
従業員持ち株会	特別利害関係者など	53100	3.12
㈲ヒロ・コーポレーション	特別利害関係者など	33300	1.95
㈱ポイントラグ	特別利害関係者など	33300	1.95
㈱ｽﾏｰﾄｿｰｼﾝｸﾞ･ｼﾞｬﾊﾟﾝ	ベンチャーキャピタル（ファンド）	24000	1.41
船橋　憲敏	特別利害関係者など	20000	1.17
㈱エイテック	特別利害関係者など	15000	0.88
胡子　敏則	特別利害関係者など	15000	0.88"
6172	メタップス	2015/08/28	3300	3300	3000	3040	3000	3300	佐藤　航陽／1986年生	29	2007	83	112	2879733000	12332310	3003000	38.4	52.5	9.1	広告媒体などへの前払い費用など運転資金、資金決済法に基づく供託金、採用費・人件費、広告宣伝費・販促費およびオフィス移転にかかる費用	40696623000	40.830000000000005	37.27	3.56	0	0	0	41.71999999999999	0	"佐藤 航陽	代表取締役社長	4500000	37.27
JAPAN VENTURES I	ベンチャーキャピタル（ファンド）	2029377	16.81
インテック・アイティ２号	ベンチャーキャピタル（ファンド）	632082	5.23
MSIVC2008V	ベンチャーキャピタル（ファンド）	567352	4.7
京大ベンチャーＮＶＣＣ１号	ベンチャーキャピタル（ファンド）	560000	4.64
セガゲームス	特別利害関係者など	500000	4.14
山崎　祐一郎	取締役	430000	3.56
アジア学生起業家ファンドI-SHIN	ベンチャーキャピタル（ファンド）	400000	3.31
ネオステラ１号	ベンチャーキャピタル（ファンド）	300000	2.48
FENOX VENTURE COMPANY VII	ベンチャーキャピタル（ファンド）	300000	2.48
博報堂	特別利害関係者など	250000	2.07
トランスコスモス	ベンチャーキャピタル（ファンド）	250000	2.07"
3139	ラクト・ジャパン	2015/08/28	1300	1400	1400	1400	1300	1400	八住 繁／1949年生	66	1998	201	105	465535000	4697400	1580100	49.4	37.6	13.0	プロセスチーズおよび加工食品の海外製造・加工設備の新設・更新、海外事務所・倉庫の更新、海外運転資金	6106620000	22.67	15.51	7.16	0	0	21.48	0	0	"八住　繁	代表取締役社長、子会社の取締役	335800	8.35
武　　勇	監査役	300000	7.46
石井　純	相談役	300000	7.46
佐久間　信男	従業員	288000	7.16
飯塚　昌幸	従業員、子会社の代表取締役社長、子会社の取締役	288000	7.16
師崎　良介	従業員	288000	7.16
三浦　元久	取締役、子会社の取締役	288000	7.16
鎌倉　喜一郎	従業員	288000	7.16
(株)明治	特別利害関係者など	100000	2.49
森永乳業(株)	特別利害関係者など	100000	2.49
よつ葉乳業(株)	特別利害関係者など	100000	2.49
和光堂(株)	特別利害関係者など	100000	2.49"
6171	土木管理総合試験所	2015/08/26	1250	1250	1250	1220	1200	1250	下平　雄二／1955年生	60	1985	403	29	84000000	3040000	1299500	53.9	33.1	13.0	西日本試験センターの新設、技術員の採用・教育研修費用・人件費、長期借入金の返済	3800000000	75.47	75.47	0	0	0	0	3.79	0	"(株)Ｆｅｅｌ	社長の配偶者が議決権の過半数を持つ会社	726000	30.61
下平雄二	代表取締役社長	484000	20.4
下平美奈子	代表取締役社長の配偶者	242000	10.2
長嶋範子	代表取締役社長の血族	178400	7.52
従業員持ち株会	特別利害関係者など	162600	6.85
(株)土木管理総合試験所	自己株式	101800	4.29
長嶋章	特別利害関係者など	98400	4.15
八十二５号	ベンチャーキャピタル（ファンド）	90000	3.79
下平絵里加	代表取締役社長の血族	80000	3.37
下平真里奈	代表取締役社長の血族	80000	3.37
佐藤明日香	特別利害関係者など	38400	1.62"
3461	パルマ	2015/08/11	1350	1350	2700	2302	1250	1350	高野　茂久／1964年生	51	1969	23	25	107970000	1288600	450000	52.2	36.7	11.1	基幹システムとウェブシステムの開発、セルフストレージ物件の仕入れ	1739610000	98.05	15.91	3.4299999999999997	0	78.71	0.8400000000000001	0	0	"ディア・ライフ	親会社	989600	78.71
高野　茂久	代表取締役社長	200000	15.91
上村　卓也	取締役	25200	2.0
青木　寛	取締役	18000	1.43
萩原　且彦	監査役	4000	0.32
輿水　英行	監査役	4000	0.32
三戸部　愛	従業員	2400	0.19
遠藤　智美	従業員	1600	0.13
鈴木　秀長	従業員	1600	0.13
原口　尚美	従業員	1600	0.13
伊藤　一樹	従業員	1600	0.13
下村　隆将	従業員	1600	0.13"
6170	リッチメディア	2015/08/10	2380	2430			2330	2430	坂本　幸蔵／1982年生	33	2004	89	27	337035000	1544900	139200	35.9	51.1	12.9	コンテンツ拡充の外注費	3676862000	45.0	45.0	0	0	0	0	14.260000000000002	0	"坂本　幸蔵	代表取締役社長	768700	45.0
林　順之亮	特別利害関係者など	246000	14.63
(株)リンクアンドモチベーション	特別利害関係者など	75600	4.49
KDDI新規事業育成２号	ベンチャーキャピタル（ファンド）	73300	4.36
(株)コンタクトセンター	特別利害関係者など	71100	4.23
(株)アップヒルズ	特別利害関係者など	71100	4.23
JAIC-IF４号	ベンチャーキャピタル（ファンド）	66600	3.96
みずほキャピタル第３号	ベンチャーキャピタル（ファンド）	50000	2.97
MICイノベーション３号	ベンチャーキャピタル（ファンド）	50000	2.97
オー・エイ・エス(株)	特別利害関係者など	40000	2.38"
1431	エスケーホーム	2015/08/05	700	800	1400	910	740	800	瀬口　力／1973年生	42	1997	75	7	123750000	1091000	172500	87.0	0.0	13.0	長期見学用住宅の建設用土地と建築費用	763700000	95.66000000000001	95.13000000000001	0.53	0	0	0	2.75	0	"瀬口　力	代表取締役社長	570000	60.25
瀬口　悦子	常務取締役、代表取締役社長の血族	290000	30.65
瀬口　瑞恵	代表取締役社長の血族	40000	4.23
従業員持ち株会	特別利害関係者など	15000	1.59
ＪＡＩＣ－みやざき太陽１号	ベンチャーキャピタル（ファンド）	14000	1.48
日本アジア投資	ベンチャーキャピタル（ファンド）	12000	1.27
山崎　和範	取締役	5000	0.53"
3918	ＰＣＩホールディングス	2015/08/04	2530	2530	6100	6820	2330	2530	天野　豊美／1949年生	66	2005	863	208	332700000	1565900	414000	48.3	38.6	13.0	採用活動費、パートナー企業との関係強化、オフィス増床、借入金の返済	3961727000	24.9	22.75	2.15	0	0	0	8.31	0	"Ｙ＆Ｕ	代表取締役の親族企業	178600	12.13
従業員持ち株会	特別利害関係者など	110600	7.51
日比谷コンピュータシステム	特別利害関係者など	94600	6.42
関谷　恵美	取締役、子会社の代表取締役社長	92300	6.27
ＴＩＳ	特別利害関係者など	92200	6.26
天野　豊美	代表取締役社長、子会社の代表取締役社長、子会社の取締役	64100	4.35
ＫＳＰ３号	ベンチャーキャピタル（ファンド）	62500	4.24
三菱総合研究所	特別利害関係者など	60000	4.07
安田企業投資３号	ベンチャーキャピタル（ファンド）	60000	4.07
浜川　洋三	子会社の取締役	31700	2.15
三菱東京ＵＦＪ銀行	特別利害関係者など	28000	1.9"
6049	イトクロ	2015/07/30	1930	1930	2000	2010	1630	1930	山木　学／1978年生	37	2006	100	20	30000000	11340000	3358000	36.6	50.3	13.0	広告宣伝費や人件費などの運転資金、オフィス移転関連などの設備資金、残額は借入金や社債の返済	21886200000	78.92	77.59	1.33	0	0	0.4	0	0	"山木　学	代表取締役	9000000	77.59
(株)イトクロ	自己株式	2308000	19.9
領下　崇	取締役	107660	0.93
高見　由香里	取締役	46820	0.4
(株)トモノカイ	社外協力者	27270	0.24
小川　洋平	従業員	9760	0.08
棚橋　新七	従業員	9760	0.08
谷口　嘉正	従業員	9760	0.08
村瀬　仁規	従業員	9510	0.08
山下　浩平	従業員	9510	0.08"
4980	デクセリアルズ	2015/07/29	1570	1600	1600	1550	1450	1600	一ノ瀬　隆／1957年生	58	2012	2368	101	15747000000	63000000	54049000	0.0	91.3	8.7	-	98910000000	0.33	0.33	0	0	0	0	97.03	0	"日本政策投資銀行	ベンチャーキャピタル（ファンド）	37800000	58.24
UC Universe（F）,L.P.	ベンチャーキャピタル（ファンド）	10293800	15.86
UCユニバース投資組合	ベンチャーキャピタル（ファンド）	3380800	5.21
UC Universe（A）,L.P.	ベンチャーキャピタル（ファンド）	3266100	5.03
UC Universe（B）,L.P.	ベンチャーキャピタル（ファンド）	2653700	4.09
UC Universe Co-Investment（F）,L.P.	ベンチャーキャピタル（ファンド）	2035600	3.14
UC Universe Co-Investment（A）,L.P.	ベンチャーキャピタル（ファンド）	1425300	2.2
UC Universe Co-Investment（B）,L.P.	ベンチャーキャピタル（ファンド）	1204600	1.86
UCユニバース共同投資組合	ベンチャーキャピタル（ファンド）	910100	1.4
一ノ瀬　隆	代表取締役社長執行役員	214800	0.33"
3917	アイリッジ	2015/07/16	1150	1200	3600	6350	1150	1200	小田　健太郎／1975年生	40	2008	31	42	191620000	2695000	379500	65.9	21.1	13.0	サービス強化・拡充のための開発費用、サーバーなどのインフラ費用、人材採用費、オフィス移転費用、広告宣伝費・販売促進費、国内外の提携などのための資金	3099250000	51.02	47.85	3.17	0	0	2.3899999999999997	36.169999999999995	0	"小田　健太郎	代表取締役社長	1300000	47.85
ＤＧインキュベーション	ベンチャーキャピタル（ファンド）	510300	18.78
みずほキャピタル第３号	ベンチャーキャピタル（ファンド）	240000	8.83
三菱ＵＦＪキャピタル３号	ベンチャーキャピタル（ファンド）	150000	5.52
ＮＴＴデータ	特別利害関係者など	130000	4.79
ＫＤＤＩ新規事業育成	ベンチャーキャピタル（ファンド）	52700	1.94
黒瀬　翼	取締役COO	47000	1.73
英　一樹	取締役CFO	39000	1.44
植木　基博	従業員	34000	1.25
吉永　聡志	従業員	31000	1.14
クレディセゾン	特別利害関係者など	30000	1.1
ＴＢＳイノベーション・パートナーズ１号	ベンチャーキャピタル（ファンド）	30000	1.1"
7781	平山	2015/07/10	2080	2130	2800	2758	2030	2130	平山　善一／1962年生	53	1967	1060	90	100000000	1675200	483000	53.8	33.1	13.0	アウトソーシング事業にかかる人材募集のための採用広告費	3484416000	91.21000000000002	85.79000000000002	5.42	0	0	0	0	0	"スリーアローズ	代表取締役社長の資産管理会社	426000	26.83
平山　善一	代表取締役社長	393200	24.76
平山　恵一	専務取締役、代表取締役社長の弟	201400	12.68
ハクトコーポレーション	専務取締役の資産管理会社	177800	11.2
平山　智一	代表取締役社長の血族	81400	5.13
柴田　寛	取締役	54000	3.4
(有)平寛堂	役員らが議決権の過半数を所有する会社	42000	2.65
平山　上一	代表取締役社長の血族、創業者	40400	2.54
平山	自己株式	38400	2.42
谷口　久志	常務取締役	32000	2.02
従業員持ち株会	特別利害関係者など	14600	0.92"
7812	クレステック	2015/07/08	910	960	1440	1751	910	960	高林　彰／1958年生	57	1984	1548	73	105000000	3189900	463900	41.2	46.1	12.7	UV（紫外線)印刷機の購入、オフィス移転に伴う内装改築費	2902809000	11.0	11.0	0	0	0	0	34.73	0	"三菱UFJキャピタル3号	ベンチャーキャピタル（ファンド）	360000	12.0
従業員持ち株会	特別利害関係者など	341300	11.38
高林　彰	代表取締役社長	330000	11.0
名古屋中小企業投資育成	ベンチャーキャピタル（ファンド）	306400	10.22
しずおかベンチャー育成	ベンチャーキャピタル（ファンド）	250000	8.34
鈴木　亘	特別利害関係者など	160000	5.34
永田　進	特別利害関係者など	160000	5.34
日本生命保険	特別利害関係者など	154200	5.14
(株)豊橋印刷社	特別利害関係者など	125000	4.17
りそなキャピタル2号	ベンチャーキャピタル（ファンド）	125000	4.17"
3138	富士山マガジンサービス	2015/07/07	2650	2650	6100	6000	2500	2650	西野　伸一郎／1964年生	51	2002	51	72	162372000	1584190	206700	24.2	62.8	13.0	定期購読者獲得のための広告宣伝費	4198103500	35.05	29.14	5.91	0	0	1.82	27.23	0	"カルチュア・エンタテインメント	その他の関係会社	491420	27.8
西野　伸一郎	代表取締役社長	489500	27.69
トランス・コスモス	ベンチャーキャピタル（ファンド）	251300	14.22
ユナイテッド	その他の関係会社、ベンチャーキャピタル	152000	8.6
ベンチャーユナイテッド	ベンチャーキャピタル（ファンド）	78000	4.41
神谷アントニオ	取締役CTO	69200	3.91
Fujisan.com	特別利害関係者など	50000	2.83
相内　遍理	取締役	35370	2.0
高野　剛	従業員	32200	1.82
(合)581Wilcox Ave.	代表取締役社長が議決権の過半数を所有する会社	25700	1.45
山田　進太郎	特別利害関係者など	12000	0.68"
6239	ナガオカ	2015/06/29	1520	1600	2400	2250	1440	1600	三村　等／1949年生	66	2004	232	45	529750000	2051000	450000	66.7	22.2	11.1	借入金の返済、その他事業の製品（ケミレスとハイシス）拡販活動に伴う実証実験などの研究開発費	3117520000	6.4399999999999995	6.4399999999999995	0	0	0	0	27.66	0	"ハマダ	その他の関係会社	450000	22.85
日立造船	その他の関係会社	300000	15.23
JAIC‐中小企業グローバル支援	ベンチャーキャピタル（ファンド）	230000	11.68
ダイセン・メンブレン・システムズ	特別利害関係者など	100000	5.08
ネオステラ１号	ベンチャーキャピタル（ファンド）	80000	4.06
新生企業投資	ベンチャーキャピタル（ファンド）	74800	3.8
三村　等	代表取締役社長	71000	3.6
りそなキャピタル２号	ベンチャーキャピタル（ファンド）	70000	3.55
黒田　俊明	代表取締役副社長	56000	2.84
東拓工業	特別利害関係者など	50000	2.54
NIFSMBC-V2006S３	ベンチャーキャピタル（ファンド）	50000	2.54
みずほキャピタル第３号	ベンチャーキャピタル（ファンド）	40000	2.03"
3137	ファンデリー	2015/06/25	725	765	1530	1546	725	765	阿部　公祐／1972年生	43	2000	49	45	165450000	6325500	1156900	25.9	61.0	13.0	人材の採用活動費や人件費、広告宣伝費	4585987500	87.49	80.1	7.39	0	0	0	9.489999999999998	0	"阿部　公祐	代表取締役	4545000	73.36
オリックス９号	ベンチャーキャピタル（ファンド）	498000	8.04
宮入　知喜	常務取締役	321000	5.18
阿部　恵一	代表取締役の血族	309000	4.99
利川　美緒	取締役	123300	1.99
みずほキャピタル第３号	ベンチャーキャピタル（ファンド）	90000	1.45
阿部　ふよう	代表取締役の血族	66000	1.07
小島　宣夫	特別利害関係者など	51000	0.82
阿部　美子	代表取締役の配偶者	42000	0.68
利川　正治	従業員、取締役の配偶者	13800	0.22"
7780	メニコン	2015/06/25	1670	1700	2100	2950	1630	1700	田中　英成／1959年生	56	1943	2580	354	1769340000	17844000	2645000	56.7	30.2	13.0	各務原工場の建設資金の決済やライン増設や工場増築のための設備投資、広告宣伝費	29799480000	25.09	20.91	4.18	0	0	0	0	0	"田中　英成	取締役兼代表執行役社長、CEO、COO	2114800	12.52
(株)マミ	役員らが議決権の過半数を所有する会社	1417000	8.39
社員持ち株会	特別利害関係者など	1329761	7.87
(株)トヨトミ	特別利害関係者など	991000	5.87
塚本　香津子	役員の血族	707000	4.18
三菱東京ＵＦＪ銀行	特別利害関係者など	400000	2.37
田中　康範	特別利害関係者など	341000	2.02
田中　淳子	特別利害関係者など	329000	1.95
千代田　聡子	特別利害関係者など	290000	1.72
田中　嘉子	特別利害関係者など	290000	1.72
山田　仁美	特別利害関係者など	290000	1.72"
6167	冨士ダイス	2015/06/25	500	530	700	800	500	530	木下　徳彦／1945年生	70	1956	1058	81	164000000	20000000	5077000	0.0	87.0	13.0	-	10000000000	13.33	12.73	0.6	0	0	0	0	0	"社員持ち株会	特別利害関係者など	3657900	18.29
ＴＳＫ	特別利害関係者など	3215000	16.08
木下 美佐子	代表取締役社長の配偶者	2295800	11.48
新庄 美智子	特別利害関係者など	2280800	11.4
新庄 由美子	特別利害関係者など	2275800	11.38
矢作 玲子	特別利害関係者など	2130200	10.65
新庄 敦子	特別利害関係者など	855000	4.28
木下 徳彦	代表取締役社長	249300	1.25
矢作 恒雄	特別利害関係者など	142500	0.71
市田 忠昭	特別利害関係者など	120000	0.6
高根 省吾	特別利害関係者など	120000	0.6
中田 勲	特別利害関係者など	120000	0.6
長野 秀之助	専務取締役	120000	0.6
前嶋 康宏	特別利害関係者など	120000	0.6
柳生 和高	特別利害関係者など	120000	0.6"
6166	中村超硬	2015/06/24	1640	1700	1700	1901	1640	1700	井上  誠／1954年生	61	1970	209	34	1301875000	3893000	2245900	26.7	60.2	13.0	ダイヤモンドワイヤの製造設備などへの投資	6384520000	38.01	38.01	0	0	0	0	49.410000000000004	0	"産業革新機構	ベンチャーキャピタル（ファンド）	830000	24.41
井上　誠	代表取締役社長、取締役の配偶者、関係会社の役員	450920	13.26
ジャフコＶ１－Ｂ号	ベンチャーキャピタル（ファンド）	355000	10.44
ナカムラコーポレーション	役員らが議決権の過半数を所有する会社	329000	9.68
井上　阿佐美	取締役、代表取締役社長の配偶者	327580	9.63
ジャフコＶ１－Ａ号	ベンチャーキャピタル（ファンド）	213000	6.26
ジャフコＶ１－スター	ベンチャーキャピタル（ファンド）	142000	4.18
井上　紘章	従業員、代表取締役社長と取締役の血族	92500	2.72
井上　絢哉	従業員、代表取締役社長と取締役の血族	92500	2.72
野村証券	金融商品取引業者	70000	2.06
りそなキャピタル	ベンチャーキャピタル（ファンド）	70000	2.06"
3136	エコノス	2015/06/24	550	600	1000	1320	550	600	長谷川　勝也／1966年生	49	1964	134	86	166256000	757830	184000	54.3	32.6	13.0	リユース事業の新規出店	416806500	0	0	0	0	0	0	16.42	0	"長谷川勝也	代表取締役社長、子会社の役員	232085	29.01
石沢淳一	特別利害関係者など	95797	11.97
道銀どさんこ２号	ベンチャーキャピタル（ファンド）	62500	7.81
ジャフコV2共有	ベンチャーキャピタル（ファンド）	43900	5.49
尾西利子	特別利害関係者など	42137	5.27
だいし経営コンサルティング	特別利害関係者など	37500	4.69
従業員持ち株会	特別利害関係者など	31181	3.9
ハードオフコーポレーション	取引先	26000	3.25
ブックオフコーポレーション	取引先	26000	3.25
オリックス10号	ベンチャーキャピタル（ファンド）	25000	3.12"
3916	デジタル・インフォメーション・テクノロジー	2015/06/18	1280	1300	3500	4500	1200	1300	市川　憲和／1940年生	75	2002	836	302	212000000	3479455	552000	45.3	41.7	13.0	研修設備の改修・構築、研修講師の採用、名古屋事業所の開設、事務機器購入、ソフトウエアの更新、新商品の開発	4453702400	56.019999999999996	52.42999999999999	3.59	0	0	1.52	0.98	0	"市川　憲和	代表取締役社長	1106030	31.06
ＮＩインベストメント	役員らが議決権の過半数を所有する会社	500000	14.04
社員持ち株会	特別利害関係者など	310635	8.73
市川　聡	常務取締役執行役員、代表取締役社長の長男	261000	7.33
進藤　稔	執行役員	127965	3.59
中島　久幸	従業員	53980	1.52
三菱東京ＵＦＪ銀行	特別利害関係者など	50000	1.4
村上　誠	監査役	36400	1.02
フォーカスシステムズ	特別利害関係者など	35000	0.98
カシオ情報機器	特別利害関係者など	35000	0.98
エヌ・ブイ・シー・シー五号	ベンチャーキャピタル（ファンド）	35000	0.98
横浜銀行	特別利害関係者など	35000	0.98"
3135	マーケットエンタープライズ	2015/06/17	1430	1500	3000	4005	1430	1500	小林　泰士／1981年生	34	2006	83	66	122360000	2470000	494500	40.4	46.5	13.0	「リユースセンター」の新規開設やウェブサービスシステムの開発、仕入れなど	3532100000	86.88	67.6	19.28	0	0	0	8.45	0	"小林　泰士	代表取締役社長	800000	33.8
ＷＷＧ	役員らが議決権の過半数を所有する会社	800000	33.8
加茂　知之	専務取締役	400000	16.9
ＹＪ１号	ベンチャーキャピタル（ファンド）	200000	8.45
丸尾　光兵	執行役員	41500	1.75
オプト	特別利害関係者など	25000	1.06
オークファン	特別利害関係者など	25000	1.06
今村　健一	取締役	10000	0.42
寺田　航平	取締役	5000	0.21
岡崎　雅弘	特別利害関係者など	5000	0.21
菅下　清広	特別利害関係者など	5000	0.21
山本　正卓	特別利害関係者など	5000	0.21"
9417	スマートバリュー	2015/06/16	1550	1580	5000	7030	1500	1580	渋谷　順／1960年生	55	1947	223	3	10000000	1080000	391000	71.6	15.3	13.0	データセンターの設備投資やソフトウエア開発、システム投資、人材採用費用など	1674000000	100.00999999999999	100.00999999999999	0	0	0	0	0	0	"渋谷　一正	代表取締役会長	348200	43.53
渋谷　順	代表取締役社長	307800	38.48
ＳＤＶ	役員らが議決権の過半数を所有する会社	144000	18.0"
4593	ヘリオス	2015/06/16	1550	1200	1300	1470	1100	1200	鍵本　忠尚／1976年生	39	2011	38	50	1533500000	39737000	6969000	87.0	0.0	13.0	加齢黄斑変性を適応症とするiPS細胞由来網膜色素上皮細胞移植法などの研究開発費と、情報技術(IT)インフラや研究設備などへの設備投資	61592350000	82.13000000000001	77.23	4.8999999999999995	0	0	0	1.37	4.819999999999999	"鍵本　忠尚	代表取締役社長	28800000	77.23
大日本住友製薬	資本業務提携先	1500000	4.02
三井住友信託銀行	-	910000	2.44
竹田　英樹	特別利害関係者など	870000	2.33
松田　良成	取締役	831300	2.23
沢田　昌典	常務取締役	525000	1.41
みずほキャピタル	ベンチャーキャピタル（ファンド）	510000	1.37
ニコン	取引先	500000	1.34
アル・リーブス	取締役	468800	1.26
新日本科学	資本業務提携先	300000	0.8
渋谷工業	取引先	300000	0.8"
